,jur_stn,year,상반기,파출소수,경찰관수,5대범죄발생건,5대범죄검거건,5대범죄검거율,전체인구,전체성비,0대 비율,10대 비율,20대 비율,30대 비율,40대 비율,50대 비율,60대 비율,외국인수,외국인비율,계,초등학교,중학교,고등학교,"대학교(2,3년제)",대학교(4년제 이상),대학원(석박사 과정),받지 않았음(미취학 포함),1인당 담당인구수,기초생활자수,지방세징수액,1인가구비율,절폭신고비율,강살신고비율,교통신고비율,질서신고비율,교통사고발생건,평균출동시간,tot_f_safety,dept_safety,crime_safety, rob_satety_q1,mur_safety_q2,ta_safety_q3,raw_odder_q4,overall_q5
48,창원중부경찰서,2017,0,6,201,1230,538,0.4373983739837398,226726,109.0,0.08742270405687923,0.1186674664573097,0.15021215034887928,0.15135449838130607,0.1878919929783086,0.19325529493750165,0.11118707161948783,4937,0.021775182378730273,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.044760566739072964,0.017496746901131715,1127,0.1253760045164648,279864,0.0534169526,0.09879004041749796,0.0015877306245783984,0.15193021003591411,0.3541551491553037,357,370,71.5,71.1,77.9,76.8,78.9,69.2,65.6,72.5
49,창원중부경찰서,2017,1,6,201,1205,582,0.4829875518672199,226726,109.0,0.08742270405687923,0.1186674664573097,0.15021215034887928,0.15135449838130607,0.1878919929783086,0.19325529493750165,0.11118707161948783,4937,0.021775182378730273,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.044760566739072964,0.017496746901131715,1127,0.0417331933699708,279864,0.0534169526,0.09736298883854033,0.0013367847839163005,0.15387023643771158,0.3620980995656282,323,370,68.7,67.8,76.4,76.0,76.8,63.7,62.4,70.8
50,창원중부경찰서,2018,0,6,201,1259,604,0.4797458300238284,225894,108.8,0.08460605416699868,0.1114593570435691,0.1508716477639955,0.15254942583689696,0.17912826369890306,0.1993324302548983,0.12203068695937032,5101,0.022581387730528483,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.044760566739072964,0.017496746901131715,1123,0.13147316883139878,251555,0.054227713399999995,0.10173763098554184,0.0016359375690852011,0.1555909271786709,0.3506654286598576,349,359,72.6,71.9,76.7,75.7,77.7,67.8,70.6,74.2
51,창원중부경찰서,2018,1,6,201,1196,621,0.5192307692307693,225894,108.8,0.08460605416699868,0.1114593570435691,0.1508716477639955,0.15254942583689696,0.17912826369890306,0.1993324302548983,0.12203068695937032,5101,0.022581387730528483,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.044760566739072964,0.017496746901131715,1123,0.12435921272809372,251555,0.054227713399999995,0.09611878093253452,0.001823391508205261,0.14925761917165928,0.3693670226621516,338,359,71.8,71.3,79.1,78.0,80.1,65.3,68.6,72.9
52,창원중부경찰서,2019,0,6,201,867,661,0.76239907727797,219951,108.6,0.08180913021536615,0.1055053170933526,0.14555514637351047,0.15123368386595196,0.17455251396902038,0.204440989129397,0.13687594055039531,5191,0.023600711067465027,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.044760566739072964,0.017496746901131715,1094,0.15605293906370055,266274,0.0559689138,0.08820541563036396,0.002837425999229341,0.16204855151154238,0.36161418012400603,337,365,74.4,74.5,78.6,77.6,79.6,70.9,73.6,74.1
53,창원중부경찰서,2019,1,6,201,1278,647,0.5062597809076682,219951,108.6,0.08180913021536615,0.1055053170933526,0.14555514637351047,0.15123368386595196,0.17455251396902038,0.204440989129397,0.13687594055039531,5191,0.023600711067465027,192893,0.09589772568211392,0.08350743676546064,0.32743541756310496,0.14531890737351796,0.28558319897559786,0.044760566739072964,0.017496746901131715,1094,0.14879677746407155,266274,0.0559689138,0.09771602588503996,0.002550437761705367,0.16189569851541682,0.34788732394366195,315,365,75.5,75.2,81.8,80.8,82.8,69.4,73.8,76.1
54,서울강남경찰서,2017,0,8,421,2330,902,0.3871244635193133,261257,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720514,0.16699839621522106,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827,0.014648411334433144,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,620,0.1229517295230367,1401459,0.151358207,0.07597226443158434,0.00179128947161189,0.14981694161741646,0.2474572646060551,915,243,71.3,70.4,78.5,77.9,79.0,66.2,65.6,73.4
55,서울강남경찰서,2017,1,8,421,2397,940,0.3921568627450979,261257,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720514,0.16699839621522106,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827,0.014648411334433144,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,620,0.04104004868769066,1401459,0.151358207,0.0755830540210809,0.0015204680505576107,0.1514743409341861,0.254507520144216,871,243,75.6,75.0,81.4,80.9,81.9,70.6,72.4,76.9
56,서울강남경찰서,2018,0,8,421,2357,1023,0.4340263046245227,253905,92.2,0.07202693920954688,0.10811523995195052,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407,0.01735688544928221,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,603,0.12368011657903548,1612863,0.15443685599999998,0.08265833059878068,0.0010535223916685378,0.16771731058185524,0.22310495500941266,1038,260,75.1,74.6,82.4,82.5,82.3,67.8,72.6,76.4
57,서울강남경찰서,2018,1,8,421,2233,880,0.3940886699507389,253905,92.2,0.07202693920954688,0.10811523995195052,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407,0.01735688544928221,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,603,0.12445205884090504,1612863,0.15443685599999998,0.08407960199004975,0.0014925373134328358,0.1645771144278607,0.2299502487562189,985,260,73.3,72.2,79.7,79.7,79.6,65.3,70.6,75.9
58,서울강남경찰서,2019,0,8,421,1698,1022,0.6018845700824499,254599,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496168,0.15202111551672332,0.1942894624694864,4862,0.0190966971590619,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,604,0.14194085601278875,1728928,0.1599644595,0.07462757377360281,0.000569313976658127,0.1630293829269064,0.25448334756618274,1193,255,75.5,75.2,82.3,82.1,82.5,68.6,73.9,76.3
59,서울강남경찰서,2019,1,8,421,2252,839,0.3725577264653641,254599,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496168,0.15202111551672332,0.1942894624694864,4862,0.0190966971590619,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,604,0.13363760266144015,1728928,0.1599644595,0.07770212926465872,0.000999566225977406,0.1654187805292043,0.2478358448220584,1039,255,74.1,73.7,83.5,82.2,84.8,65.8,70.9,75.1
60,서울강동경찰서,2017,0,9,393,2303,1105,0.4798089448545376,423978,98.1,0.07884843081480643,0.09264867516710773,0.13323096953143795,0.16082674101014674,0.1636311318040087,0.1693436923613961,0.2013878078579549,5887,0.013885154418389634,415370,0.10242915954450248,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1078,0.13154691988735265,610014,0.255476724,0.10281370686766422,0.002891065148105554,0.11168156484990276,0.2844155509883421,740,243,73.7,73.4,80.1,79.7,80.4,72.0,67.6,74.2
61,서울강동경찰서,2017,1,9,393,2023,1016,0.5022244191794365,423978,98.1,0.07884843081480643,0.09264867516710773,0.13323096953143795,0.16082674101014674,0.1636311318040087,0.1693436923613961,0.2013878078579549,5887,0.013885154418389634,415370,0.10242915954450248,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1078,0.04379000797211177,610014,0.255476724,0.09812051856033577,0.002908578891037905,0.11038424760695877,0.2900747633993888,675,243,74.1,74.1,80.9,80.2,81.6,72.2,68.6,74.2
62,서울강동경찰서,2018,0,9,393,2005,906,0.4518703241895262,414231,97.7,0.07542409911377951,0.08970357119578208,0.13240196894969233,0.15823779485359618,0.16088124741991788,0.16874642409669965,0.2145252286767529,6384,0.01541169057844536,415370,0.10242915954450248,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1054,0.13613177188573525,547799,0.264555714,0.09389774382094196,0.002852640188314149,0.1006602964351972,0.25609926389914023,722,260,73.9,73.5,79.6,78.0,81.1,69.0,71.2,75.0
63,서울강동경찰서,2018,1,9,393,1873,894,0.4773091297383876,414231,97.7,0.07542409911377951,0.08970357119578208,0.13240196894969233,0.15823779485359618,0.16088124741991788,0.16874642409669965,0.2145252286767529,6384,0.01541169057844536,415370,0.10242915954450248,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1054,0.1325009475389336,547799,0.264555714,0.08735233553701095,0.002275929337812941,0.09504714425056897,0.28481629998916225,649,260,69.9,69.2,75.9,75.5,76.3,65.3,65.6,71.4
64,서울강동경찰서,2019,0,9,393,1603,1001,0.6244541484716157,415287,97.3,0.07360933523081628,0.0865088480978215,0.13246742614143953,0.15495548861389835,0.15960046907319514,0.16640780953894535,0.2263470804527953,6669,0.016058773811845783,415370,0.10242915954450248,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1056,0.15945358270304633,703426,0.27726781899999997,0.106304580124544,0.003629463134234865,0.107244187331884,0.2705516047017208,715,255,75.1,75.0,79.8,79.1,80.4,72.7,72.3,75.5
65,서울강동경찰서,2019,1,9,393,1923,919,0.4778991159646386,415287,97.3,0.07360933523081628,0.0865088480978215,0.13246742614143953,0.15495548861389835,0.15960046907319514,0.16640780953894535,0.2263470804527953,6669,0.016058773811845783,415370,0.10242915954450248,0.09142210559260418,0.305383152370176,0.1245034547511857,0.30267472374027976,0.05401690059465055,0.019570503406601342,1056,0.1499300483761832,703426,0.27726781899999997,0.10125588697017268,0.003641200069771498,0.10677219605791034,0.2702337345194488,664,255,72.6,72.2,76.9,75.9,77.9,69.6,69.8,73.4
66,서울강북경찰서,2017,0,9,347,1729,931,0.5384615384615384,313698,94.6,0.06434213797984048,0.08204387659468661,0.13675254544179433,0.14148002218694414,0.16176386205841287,0.1676835682726699,0.2458542929824226,4443,0.0141633035594744,301584,0.13383335985993952,0.11977094275558385,0.3486756591861637,0.12559353281341185,0.21355244310042973,0.031951297151042495,0.02662276513342883,904,0.2809613067345026,226514,0.307052899,0.10645866638924416,0.0018072386377525613,0.08767980012802923,0.2762888815923361,627,243,67.7,66.9,72.1,70.9,73.3,65.6,62.5,69.5
67,서울강북경찰서,2017,1,9,347,1764,951,0.5391156462585034,313698,94.6,0.06434213797984048,0.08204387659468661,0.13675254544179433,0.14148002218694414,0.16176386205841287,0.1676835682726699,0.2458542929824226,4443,0.0141633035594744,301584,0.13383335985993952,0.11977094275558385,0.3486756591861637,0.12559353281341185,0.21355244310042973,0.031951297151042495,0.02662276513342883,904,0.09384822345057986,226514,0.307052899,0.10401280299106476,0.001315389644332754,0.08994222005637198,0.2913608399894656,515,243,68.7,68.5,73.5,72.9,74.0,68.7,63.0,69.3
68,서울강북경찰서,2018,0,9,347,1764,912,0.5170068027210885,309138,94.3,0.06043579242927107,0.07795547619509734,0.13990839042757602,0.13778636078385706,0.15701078482748804,0.16909600243257056,0.2577198532694137,4947,0.016002561962618636,301584,0.13383335985993952,0.11977094275558385,0.3486756591861637,0.12559353281341185,0.21355244310042973,0.031951297151042495,0.02662276513342883,890,0.295599376330312,231984,0.320436531,0.10741728800419544,0.001801308799051463,0.0805572656588458,0.2713591900950817,605,260,69.4,69.3,73.8,74.3,73.2,65.9,67.7,69.6
69,서울강북경찰서,2018,1,9,347,1626,854,0.5252152521525215,309138,94.3,0.06043579242927107,0.07795547619509734,0.13990839042757602,0.13778636078385706,0.15701078482748804,0.16909600243257056,0.2577198532694137,4947,0.016002561962618636,301584,0.13383335985993952,0.11977094275558385,0.3486756591861637,0.12559353281341185,0.21355244310042973,0.031951297151042495,0.02662276513342883,890,0.28528682983004355,231984,0.320436531,0.10571944611679712,0.0018061408789885609,0.06622516556291391,0.2798314268512944,623,260,68.5,67.8,72.4,71.3,73.5,66.0,64.6,70.0
70,서울강북경찰서,2019,0,9,347,1624,1034,0.6366995073891626,303871,93.8,0.05669181988409555,0.07466655258316851,0.14090847761056502,0.13281293706869032,0.15354541894422305,0.17013469531478814,0.2711742811916899,5346,0.01759299176295204,301584,0.13383335985993952,0.11977094275558385,0.3486756591861637,0.12559353281341185,0.21355244310042973,0.031951297151042495,0.02662276513342883,875,0.3386634460017573,234701,0.334273349,0.11017910779842027,0.0012014684614528868,0.08274557792857938,0.2829680720881077,659,255,70.4,71.0,72.6,71.1,74.1,71.3,69.2,69.0
71,서울강북경찰서,2019,1,9,347,1891,880,0.4653622421998943,303871,93.8,0.05669181988409555,0.07466655258316851,0.14090847761056502,0.13281293706869032,0.15354541894422305,0.17013469531478814,0.2711742811916899,5346,0.01759299176295204,301584,0.13383335985993952,0.11977094275558385,0.3486756591861637,0.12559353281341185,0.21355244310042973,0.031951297151042495,0.02662276513342883,875,0.3241375452083285,234701,0.334273349,0.11510119866378465,0.0014000786009039105,0.08488897622322658,0.27775594419335825,635,255,74.3,74.6,78.5,77.1,79.9,74.2,71.2,73.4
72,서울강서경찰서,2017,0,10,500,2576,1167,0.453027950310559,581675,94.5,0.08326642884772424,0.08393690634804657,0.14172690935659948,0.18193321012592945,0.15957880259595136,0.15575880001719172,0.1937404908239137,8682,0.014925860661022047,530869,0.10392394357176628,0.08903326432698086,0.30279598168286337,0.13471685104988235,0.2991717353998821,0.0495696678464932,0.020788556122131825,1163,0.21027205913955388,786714,0.294456263,0.09577010652219542,0.0033892940571149666,0.1110582344708746,0.2665995299239512,975,243,66.4,65.6,72.6,70.6,74.5,62.6,60.8,68.2
73,서울강서경찰서,2017,1,10,500,2518,1248,0.4956314535345512,581675,94.5,0.08326642884772424,0.08393690634804657,0.14172690935659948,0.18193321012592945,0.15957880259595136,0.15575880001719172,0.1937404908239137,8682,0.014925860661022047,530869,0.10392394357176628,0.08903326432698086,0.30279598168286337,0.13471685104988235,0.2991717353998821,0.0495696678464932,0.020788556122131825,1163,0.07001504276443031,786714,0.294456263,0.09382727920842626,0.00306014348007011,0.11316991547175805,0.2768182681929829,890,243,70.4,69.8,76.5,75.4,77.6,67.0,65.3,71.8
74,서울강서경찰서,2018,0,10,500,2446,1097,0.44848732624693377,578539,94.2,0.07964718022466938,0.08090552235890752,0.14248131932332994,0.1809108806839297,0.1574638874820885,0.15481929480985726,0.2037096894072828,9043,0.015630752637246583,530869,0.10392394357176628,0.08903326432698086,0.30279598168286337,0.13471685104988235,0.2991717353998821,0.0495696678464932,0.020788556122131825,1157,0.2159785252161047,779750,0.30969145800000003,0.09716961641760208,0.003305557468493905,0.10302320776806004,0.2717271537772881,764,260,72.2,71.5,79.1,78.4,79.8,66.5,68.3,73.6
75,서울강서경찰서,2018,1,10,500,2233,1053,0.4715629198387819,578539,94.2,0.07964718022466938,0.08090552235890752,0.14248131932332994,0.1809108806839297,0.1574638874820885,0.15481929480985726,0.2037096894072828,9043,0.015630752637246583,530869,0.10392394357176628,0.08903326432698086,0.30279598168286337,0.13471685104988235,0.2991717353998821,0.0495696678464932,0.020788556122131825,1157,0.21047327837881288,779750,0.30969145800000003,0.0986971969996052,0.0030596131069877608,0.0870509277536518,0.29273588630082903,737,260,71.4,71.1,78.3,77.9,78.7,69.9,64.5,72.1
76,서울강서경찰서,2019,0,10,500,2034,1059,0.5206489675516224,574097,93.5,0.07562136712088724,0.07860866717645276,0.14463235306925484,0.17618451237334454,0.1565449741071631,0.1528017042416177,0.2155367472744153,9179,0.015988587294481594,530869,0.10392394357176628,0.08903326432698086,0.30279598168286337,0.13471685104988235,0.2991717353998821,0.0495696678464932,0.020788556122131825,1148,0.2444970100871456,826542,0.330526579,0.09466137002228467,0.003778703613990893,0.10655113707143547,0.2741843951998007,970,255,71.7,71.7,75.9,75.3,76.4,70.8,68.5,71.7
77,서울강서경찰서,2019,1,10,500,2356,1038,0.4405772495755518,574097,93.5,0.07562136712088724,0.07860866717645276,0.14463235306925484,0.17618451237334454,0.1565449741071631,0.1528017042416177,0.2155367472744153,9179,0.015988587294481594,530869,0.10392394357176628,0.08903326432698086,0.30279598168286337,0.13471685104988235,0.2991717353998821,0.0495696678464932,0.020788556122131825,1148,0.2346485001663482,826542,0.330526579,0.09509688237486026,0.00364861507887219,0.1088218854800646,0.2668767854924854,837,255,70.0,70.3,73.5,74.4,72.6,68.8,68.4,69.2
78,서울관악경찰서,2017,0,9,493,2887,1266,0.43851749220644265,511222,101.0,0.058233018140846825,0.06719976839807364,0.20409332931681345,0.1850507216043128,0.14574881362695655,0.14327043828317249,0.1963432716119416,24475,0.047875482667021366,542386,0.10086912272809402,0.08733079393642168,0.2724517225739602,0.12830530286548694,0.3246765218866269,0.06644161169351716,0.01992492431589311,1036,0.14914851082308664,390882,0.460204468,0.10247186787228202,0.002417633874188141,0.10256631576967834,0.2942806579403623,691,243,66.6,66.3,73.1,70.9,75.3,66.1,59.2,67.2
79,서울관악경찰서,2017,1,9,493,2696,1327,0.4922106824925816,511222,101.0,0.058233018140846825,0.06719976839807364,0.20409332931681345,0.1850507216043128,0.14574881362695655,0.14327043828317249,0.1963432716119416,24475,0.047875482667021366,542386,0.10086912272809402,0.08733079393642168,0.2724517225739602,0.12830530286548694,0.3246765218866269,0.06644161169351716,0.01992492431589311,1036,0.04922323374189687,390882,0.460204468,0.0999086820456796,0.002307566164745367,0.10325872623593567,0.29987595335660444,639,243,67.3,66.9,75.0,73.5,76.4,66.4,58.7,68.3
80,서울관악경찰서,2018,0,9,493,2510,1151,0.4585657370517928,510303,100.4,0.053734741908238834,0.0635818327542656,0.2129950245246452,0.18249549777289176,0.14150612479252522,0.14302483034589253,0.20258748233892407,25352,0.04968028798576532,542386,0.10086912272809402,0.08733079393642168,0.2724517225739602,0.12830530286548694,0.3246765218866269,0.06644161169351716,0.01992492431589311,1035,0.1559720401408575,388339,0.476146832,0.09646099907104973,0.002861766204189266,0.09289502861766204,0.2788648826825687,598,260,71.0,70.9,75.8,74.4,77.1,66.9,69.4,71.2
81,서울관악경찰서,2018,1,9,493,2463,1179,0.4786845310596834,510303,100.4,0.053734741908238834,0.0635818327542656,0.2129950245246452,0.18249549777289176,0.14150612479252522,0.14302483034589253,0.20258748233892407,25352,0.04968028798576532,542386,0.10086912272809402,0.08733079393642168,0.2724517225739602,0.12830530286548694,0.3246765218866269,0.06644161169351716,0.01992492431589311,1035,0.1504321942061873,388339,0.476146832,0.09386578839028406,0.0032111980238781392,0.09065459036640593,0.29477151090983944,595,260,68.6,68.3,75.7,75.5,75.9,66.4,62.1,69.3
82,서울관악경찰서,2019,0,9,493,2167,1258,0.5805260729118598,507828,100.1,0.04994407555314004,0.060266468174263725,0.22031475223894706,0.17873768283749614,0.1381865513520326,0.1420205266350024,0.21045905306521107,25418,0.05005237993966461,542386,0.10086912272809402,0.08733079393642168,0.2724517225739602,0.12830530286548694,0.3246765218866269,0.06644161169351716,0.01992492431589311,1030,0.1826110415337477,406752,0.494986661,0.09995627706238276,0.0017348133312647216,0.09692387977602572,0.2788677169574477,702,255,68.3,68.2,72.4,71.8,72.9,66.4,65.7,68.4
83,서울관악경찰서,2019,1,9,493,2570,1139,0.4431906614785992,507828,100.1,0.04994407555314004,0.060266468174263725,0.22031475223894706,0.17873768283749614,0.1381865513520326,0.1420205266350024,0.21045905306521107,25418,0.05005237993966461,542386,0.10086912272809402,0.08733079393642168,0.2724517225739602,0.12830530286548694,0.3246765218866269,0.06644161169351716,0.01992492431589311,1030,0.17274352733602716,406752,0.494986661,0.09607033803378803,0.002593177947246475,0.09717512390480428,0.2789891209280201,661,255,69.6,69.3,75.3,74.5,76.1,64.6,67.5,70.3
84,서울광진경찰서,2017,0,10,380,2142,980,0.457516339869281,363934,94.8,0.06603669896189969,0.08492748685201162,0.18277215099441108,0.17041276715008766,0.1587595553039837,0.15794347326713085,0.17907917369632956,18399,0.05055587002038831,335188,0.09907275916798933,0.08838920247741566,0.28879017148585273,0.11994462808931107,0.32232060813632946,0.06380001670704202,0.017682613936059764,957,0.12149180895437085,407932,0.371102363,0.09546658688668684,0.0024125863684503197,0.0973248392309074,0.26538840500234073,500,243,69.5,69.2,75.2,75.3,75.0,67.8,63.9,70.3
85,서울광진경찰서,2017,1,10,380,2292,1121,0.4890924956369983,363934,94.8,0.06603669896189969,0.08492748685201162,0.18277215099441108,0.17041276715008766,0.1587595553039837,0.15794347326713085,0.17907917369632956,18399,0.05055587002038831,335188,0.09907275916798933,0.08838920247741566,0.28879017148585273,0.11994462808931107,0.32232060813632946,0.06380001670704202,0.017682613936059764,957,0.0402545516494749,407932,0.371102363,0.0967502310504642,0.002040839239498382,0.10062317414497103,0.2725266322886455,486,243,71.3,71.4,76.4,76.4,76.4,70.0,67.3,71.0
86,서울광진경찰서,2018,0,10,380,2015,853,0.42332506203473946,362304,94.2,0.06290573661897192,0.08092375463698992,0.18700041953718424,0.16872571100512276,0.15396462639109698,0.15885554672319374,0.18754968203497616,19729,0.054454270446917516,335188,0.09907275916798933,0.08838920247741566,0.28879017148585273,0.11994462808931107,0.32232060813632946,0.06380001670704202,0.017682613936059764,953,0.13240262321144675,456001,0.37877433,0.09653919768759033,0.0017772743252216711,0.11733916643881095,0.25024413108862936,550,260,74.3,74.4,77.7,76.3,79.1,72.1,73.1,74.2
87,서울광진경찰서,2018,1,10,380,1991,830,0.41687594173782017,362304,94.2,0.06290573661897192,0.08092375463698992,0.18700041953718424,0.16872571100512276,0.15396462639109698,0.15885554672319374,0.18754968203497616,19729,0.054454270446917516,335188,0.09907275916798933,0.08838920247741566,0.28879017148585273,0.11994462808931107,0.32232060813632946,0.06380001670704202,0.017682613936059764,953,0.12327492934110584,456001,0.37877433,0.10244729314546032,0.002648585655260091,0.10287106685030194,0.2788430977857824,562,260,70.2,70.0,75.4,74.6,76.2,66.7,67.2,70.8
88,서울광진경찰서,2019,0,10,380,1553,914,0.5885383129426915,359766,93.7,0.06004736412001134,0.07694723792687469,0.19022642495399789,0.16537693945509024,0.1509731325361485,0.15883935669296154,0.19750059761066915,20925,0.05816280582378546,335188,0.09907275916798933,0.08838920247741566,0.28879017148585273,0.11994462808931107,0.32232060813632946,0.06380001670704202,0.017682613936059764,946,0.15808053012235732,443149,0.3916747270000001,0.0927007299270073,0.0021321552055320785,0.11146753745678063,0.25893200153668844,498,255,73.2,72.7,77.9,77.6,78.1,69.3,70.6,74.3
89,서울광진경찰서,2019,1,10,380,1885,899,0.476923076923077,359766,93.7,0.06004736412001134,0.07694723792687469,0.19022642495399789,0.16537693945509024,0.1509731325361485,0.15883935669296154,0.19750059761066915,20925,0.05816280582378546,335188,0.09907275916798933,0.08838920247741566,0.28879017148585273,0.11994462808931107,0.32232060813632946,0.06380001670704202,0.017682613936059764,946,0.15010590216974368,443149,0.3916747270000001,0.08995536173451546,0.0019130685207660505,0.1159154958550182,0.2516199370538745,486,255,72.5,71.8,78.3,77.7,78.8,68.4,68.4,74.0
90,서울구로경찰서,2017,0,8,395,2593,1159,0.4469726185885075,436869,100.0,0.08062142198233338,0.0758213560586812,0.13042353657503736,0.17012651389775882,0.1639209923340864,0.16723319805250544,0.2118163568483916,41907,0.09592578095493157,381097,0.11463485674250913,0.09816923250511024,0.30020178589702884,0.1397229576721937,0.2788791305100801,0.04690669304665217,0.02148534362642581,1105,0.10982010625610884,478997,0.275344309,0.1051425046073291,0.002257071294593516,0.11220257941519662,0.27422600403860997,805,243,70.3,70.2,74.5,73.2,75.8,68.4,67.1,70.6
91,서울구로경찰서,2017,1,8,395,2367,1036,0.4376848331220955,436869,100.0,0.08062142198233338,0.0758213560586812,0.13042353657503736,0.17012651389775882,0.1639209923340864,0.16723319805250544,0.2118163568483916,41907,0.09592578095493157,381097,0.11463485674250913,0.09816923250511024,0.30020178589702884,0.1397229576721937,0.2788791305100801,0.04690669304665217,0.02148534362642581,1105,0.036862308838576316,478997,0.275344309,0.1009351272487038,0.002299134812005832,0.1103565772929187,0.27875345597112755,721,243,71.2,70.8,77.1,75.9,78.2,71.4,63.7,72.0
92,서울구로경찰서,2018,0,8,395,2374,1079,0.4545071609098568,433765,100.2,0.07521814807557088,0.07340841238919693,0.13043929316565422,0.16502253524373794,0.16217537145689487,0.17061081461159844,0.2230908441206644,45686,0.10532431155118556,381097,0.11463485674250913,0.09816923250511024,0.30020178589702884,0.1397229576721937,0.2788791305100801,0.04690669304665217,0.02148534362642581,1098,0.11154196396666398,475010,0.282593529,0.10805574775130967,0.0028466936838983893,0.10894533952752793,0.2624098052782445,807,260,71.1,71.0,75.3,74.5,76.1,68.8,68.6,71.2
93,서울구로경찰서,2018,1,8,395,2371,1119,0.4719527625474483,433765,100.2,0.07521814807557088,0.07340841238919693,0.13043929316565422,0.16502253524373794,0.16217537145689487,0.17061081461159844,0.2230908441206644,45686,0.10532431155118556,381097,0.11463485674250913,0.09816923250511024,0.30020178589702884,0.1397229576721937,0.2788791305100801,0.04690669304665217,0.02148534362642581,1098,0.10826138577340264,475010,0.282593529,0.11116066451109376,0.0016724272494146506,0.10157208161444978,0.2766194670531832,727,260,67.5,67.3,72.3,71.1,73.4,68.0,61.2,68.0
94,서울구로경찰서,2019,0,8,395,2049,1109,0.5412396290873597,435560,99.6,0.07266507484617504,0.07092708237671044,0.13036550647442374,0.16181467536045552,0.15965883001193865,0.17019928368077875,0.23433051703554045,46036,0.10569381945082193,381097,0.11463485674250913,0.09816923250511024,0.30020178589702884,0.1397229576721937,0.2788791305100801,0.04690669304665217,0.02148534362642581,1102,0.1324639544494444,477101,0.29767175,0.10916533582979973,0.0026616737338693392,0.1195917543183362,0.26442351818198506,762,255,69.5,69.7,72.6,71.1,74.1,68.8,67.6,69.0
95,서울구로경찰서,2019,1,8,395,2268,1015,0.4475308641975309,435560,99.6,0.07266507484617504,0.07092708237671044,0.13036550647442374,0.16181467536045552,0.15965883001193865,0.17019928368077875,0.23433051703554045,46036,0.10569381945082193,381097,0.11463485674250913,0.09816923250511024,0.30020178589702884,0.1397229576721937,0.2788791305100801,0.04690669304665217,0.02148534362642581,1102,0.12250436220038573,477101,0.29767175,0.10961109734951696,0.0027247956403269754,0.114234992981587,0.2586078771364875,771,255,70.4,69.9,75.2,74.6,75.7,66.6,67.5,71.6
96,서울금천경찰서,2017,0,5,274,1723,809,0.4695298897272199,249930,103.7,0.06473412555515544,0.07131996959148562,0.1427119593486176,0.1599767935021806,0.1611291161525227,0.186952346657064,0.21311167126795505,25443,0.10180050414115953,215450,0.11892782548155025,0.11933627291715015,0.3541146437688559,0.13222557437920632,0.21949408215363192,0.03007194244604316,0.02582965885356232,912,0.22010562957628133,394363,0.345407055,0.11100531553734072,0.0021241273303758135,0.11387151809555007,0.2687838937190463,447,243,67.9,67.4,71.9,70.6,73.1,67.3,62.6,69.0
